delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
1761.0,dhl,clothing,ev bike,standard,south,cold,226.5,29.74,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,1221.72
1762.0,dhl,documents,ev bike,two day,east,cold,59.0,11.64,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,329.92
1771.0,dhl,documents,bike,two day,north,stormy,157.0,23.98,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,856.94
1772.0,dhl,groceries,scooter,standard,west,clear,54.8,11.35,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,308.05
1773.0,dhl,pharmacy,bike,two day,east,clear,39.3,0.92,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,3,199.26
1774.0,dhl,documents,van,express,west,clear,3.6,21.41,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,no,delivered,5,124.73
1782.0,dhl,fragile items,ev van,two day,south,cold,153.4,27.9,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,850.7
1793.0,dhl,electronics,bike,standard,east,rainy,291.5,39.38,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000024,no,delivered,5,1575.64
1831.0,dhl,automobile parts,bike,express,west,stormy,234.8,17.72,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1277.16
1835.0,dhl,automobile parts,bike,same day,south,hot,285.1,35.88,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1632.7206
1841.0,dhl,pharmacy,bike,same day,south,clear,67.9,39.46,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,557.88
1847.0,dhl,clothing,ev van,two day,west,hot,88.3,34.12,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,543.86
1857.0,dhl,clothing,bike,two day,north,stormy,91.9,4.31,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,472.43
1864.0,dhl,groceries,bike,two day,south,clear,43.2,34.83,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,320.49
1866.0,dhl,groceries,van,express,east,foggy,220.8,17.54,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,3,1206.62
1875.0,dhl,fragile items,van,two day,north,clear,239.7,7.31,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1220.43
1881.0,dhl,clothing,scooter,express,north,rainy,276.2,26.34,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000007,yes,delayed,2,1510.02
1888.0,dhl,fragile items,bike,standard,east,rainy,148.7,10.86,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,776.08
1900.0,dhl,electronics,scooter,two day,north,stormy,242.9,24.43,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,3,1287.79
1921.0,dhl,documents,truck,two day,central,stormy,271.8,8.25,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1383.75
1924.0,dhl,furniture,ev van,two day,east,rainy,125.7,16.06,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,676.68
1925.0,dhl,groceries,scooter,standard,west,cold,33.5,44.49,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,300.97
1927.0,dhl,cosmetics,van,standard,south,cold,284.2,14.09,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1463.27
1937.0,dhl,furniture,bike,two day,south,foggy,50.6,34.56,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,356.68
1945.0,dhl,cosmetics,truck,express,south,stormy,143.0,18.45,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,yes,failed,1,820.35
1956.0,dhl,pharmacy,truck,standard,east,cold,32.0,35.23,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,265.69
1967.0,dhl,automobile parts,scooter,same day,west,foggy,86.7,41.5,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,658.0
1974.0,dhl,groceries,truck,same day,central,rainy,7.5,20.39,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,198.67
1978.0,dhl,furniture,van,two day,central,hot,51.9,17.25,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,311.25
1992.0,dhl,groceries,bike,express,central,cold,211.0,37.73,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,1218.19
2003.0,dhl,pharmacy,truck,two day,west,clear,82.5,46.77,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,552.81
2007.0,dhl,automobile parts,ev bike,same day,west,hot,216.5,5.26,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,1198.28
2012.0,dhl,pharmacy,scooter,two day,south,rainy,254.9,36.13,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000016,no,delivered,4,1382.89
2017.0,dhl,groceries,van,standard,east,cold,164.4,8.86,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,848.58
2030.0,dhl,clothing,van,express,north,clear,98.5,27.62,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,3,625.36
2053.0,dhl,pharmacy,scooter,standard,west,hot,172.0,25.94,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,937.82
2056.0,dhl,electronics,bike,express,central,cold,159.9,15.14,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,failed,2,894.92
2059.0,dhl,fragile items,van,two day,south,foggy,205.9,24.67,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1103.51
2060.0,dhl,pharmacy,bike,standard,north,foggy,70.8,32.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,451.26
2070.0,dhl,pharmacy,van,two day,west,foggy,268.7,18.96,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,1400.38
2073.0,dhl,clothing,ev van,standard,east,cold,77.0,46.8,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,525.4
2074.0,dhl,cosmetics,scooter,express,north,cold,245.3,38.65,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,5,1392.45
2076.0,dhl,automobile parts,scooter,two day,east,foggy,278.9,29.08,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1481.74
2078.0,dhl,documents,scooter,same day,east,clear,107.1,37.17,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,747.01
2134.0,dhl,groceries,van,standard,north,cold,58.6,48.76,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,439.28
2135.0,dhl,electronics,scooter,express,central,cold,75.4,10.77,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,459.31
2140.0,dhl,fragile items,ev bike,same day,south,clear,214.7,4.32,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1186.46
2145.0,dhl,groceries,truck,standard,west,stormy,35.2,27.73,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,259.19
2146.0,dhl,automobile parts,bike,two day,west,rainy,153.0,5.2,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,780.6
2157.0,dhl,automobile parts,ev bike,same day,south,cold,127.2,49.31,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,883.93
2160.0,dhl,documents,bike,same day,central,rainy,64.9,41.51,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,549.03
2163.0,dhl,groceries,bike,standard,west,clear,112.9,14.57,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,608.21
2191.0,dhl,fragile items,scooter,express,east,stormy,82.9,27.26,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,546.28
2192.0,dhl,furniture,truck,standard,east,hot,97.0,4.76,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,499.28
2201.0,dhl,automobile parts,truck,standard,central,stormy,138.5,33.07,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,3,791.71
2204.0,dhl,electronics,ev van,standard,south,hot,241.0,33.75,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1306.25
2216.0,dhl,automobile parts,scooter,standard,south,hot,37.7,32.4,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,285.7
2224.0,dhl,furniture,ev bike,same day,north,cold,195.1,40.32,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1196.46
2225.0,dhl,documents,ev bike,two day,south,foggy,173.1,19.8,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,924.9
2250.0,dhl,electronics,ev bike,standard,west,clear,109.4,0.67,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,548.53
2276.0,dhl,documents,scooter,two day,east,hot,293.4,3.34,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1477.02
2279.0,dhl,furniture,bike,same day,west,rainy,286.2,11.07,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1564.21
2282.0,dhl,clothing,scooter,express,east,cold,109.9,8.1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,failed,1,623.8
2290.0,dhl,documents,bike,standard,west,cold,82.3,22.91,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,480.23
2291.0,dhl,clothing,truck,two day,central,foggy,84.4,45.54,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,558.62
2318.0,dhl,pharmacy,bike,two day,north,hot,191.5,10.95,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,990.35
2323.0,dhl,electronics,scooter,standard,east,cold,17.2,40.54,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,207.62
2327.0,dhl,clothing,truck,same day,central,rainy,145.3,27.89,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,910.17
2341.0,dhl,furniture,truck,standard,west,cold,130.9,42.37,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,781.61
2342.0,dhl,fragile items,van,standard,east,stormy,109.8,21.91,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,614.73
2356.0,dhl,documents,van,same day,south,stormy,283.2,19.18,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,failed,2,1573.54
2357.0,dhl,documents,van,standard,east,hot,13.0,43.12,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,194.36
2367.0,dhl,groceries,ev van,same day,central,stormy,114.5,46.28,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,failed,1,811.34
2374.0,dhl,furniture,truck,standard,south,hot,160.4,4.69,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,816.07
2384.0,dhl,cosmetics,ev van,standard,central,foggy,213.4,28.67,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,1153.01
2405.0,dhl,pharmacy,truck,standard,west,hot,42.8,0.76,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,216.28
2407.0,dhl,pharmacy,ev van,standard,south,cold,85.8,38.93,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,545.79
2415.0,dhl,pharmacy,scooter,two day,north,stormy,68.8,28.52,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,429.56
2420.0,dhl,clothing,ev bike,same day,east,clear,255.0,37.3,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1486.9
2425.0,dhl,groceries,ev van,two day,west,hot,24.4,37.39,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,234.17
2428.0,dhl,groceries,van,two day,west,stormy,38.8,32.94,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,292.82
2441.0,dhl,pharmacy,truck,same day,central,stormy,154.1,17.42,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,922.76
2461.0,dhl,fragile items,ev van,express,north,stormy,44.6,21.89,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,yes,delayed,2,338.67
2473.0,dhl,cosmetics,ev bike,two day,north,stormy,247.8,25.91,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,3,1316.73
2476.0,dhl,groceries,truck,same day,west,foggy,264.1,41.04,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1543.62
2485.0,dhl,furniture,ev bike,standard,south,cold,246.9,22.0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,1300.5
2486.0,dhl,pharmacy,ev bike,two day,east,stormy,7.0,28.54,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,120.62
2490.0,dhl,furniture,van,two day,north,foggy,294.1,30.89,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000016,no,delivered,3,1563.17
2491.0,dhl,cosmetics,scooter,standard,central,hot,103.9,44.8,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,653.9
2495.0,dhl,cosmetics,ev bike,same day,central,foggy,87.7,29.5,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,627.0
2509.0,dhl,furniture,bike,same day,north,cold,41.4,33.85,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,408.55
2521.0,dhl,pharmacy,van,standard,south,stormy,111.1,27.58,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,638.24
2524.0,dhl,furniture,truck,standard,north,hot,29.9,30.38,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,240.64
2544.0,dhl,groceries,van,two day,south,clear,98.5,8.2,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,517.1
2546.0,dhl,pharmacy,scooter,standard,east,hot,5.8,16.87,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674
2562.0,dhl,groceries,ev van,two day,east,stormy,37.7,9.76,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,217.78
2564.0,dhl,automobile parts,bike,same day,east,foggy,64.0,26.57,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,499.71
2565.0,dhl,furniture,bike,express,west,foggy,173.5,7.33,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,2,939.49
2566.0,dhl,cosmetics,ev bike,two day,west,rainy,158.0,47.72,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,933.16
2569.0,dhl,documents,ev van,same day,east,foggy,132.7,6.77,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,783.81
2574.0,dhl,pharmacy,van,express,north,clear,148.4,31.41,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,3,886.23
2581.0,dhl,automobile parts,ev bike,express,south,cold,290.5,1.47,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,failed,1,1506.91
2585.0,dhl,cosmetics,ev bike,two day,west,hot,198.3,4.98,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,1006.44
2587.0,dhl,documents,van,same day,central,foggy,24.4,26.45,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,301.35
2590.0,dhl,documents,ev van,same day,west,rainy,4.8,30.69,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,216.07
2592.0,dhl,pharmacy,ev bike,same day,central,stormy,190.7,46.13,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,3,1191.89
2600.0,dhl,pharmacy,bike,standard,east,clear,219.8,29.24,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1186.72
2622.0,dhl,electronics,van,standard,east,cold,126.1,42.02,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,756.56
2637.0,dhl,fragile items,truck,two day,central,clear,252.0,47.68,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1403.04
2654.0,dhl,groceries,bike,same day,central,stormy,69.2,7.52,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,468.56
2661.0,dhl,automobile parts,bike,same day,north,cold,17.1,10.41,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,216.73
2680.0,dhl,furniture,truck,two day,central,clear,278.8,1.98,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1399.94
2683.0,dhl,automobile parts,ev bike,standard,south,stormy,283.7,39.92,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000024,no,delivered,5,1538.26
2694.0,dhl,cosmetics,van,two day,central,hot,249.8,30.79,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1341.37
2696.0,dhl,clothing,scooter,express,west,cold,283.2,10.16,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,3,1496.48
2698.0,dhl,fragile items,scooter,two day,north,rainy,8.6,48.16,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,187.48
2717.0,dhl,documents,truck,express,west,foggy,247.6,47.16,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,4,1429.48
2724.0,dhl,fragile items,van,express,west,hot,130.4,38.24,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,816.72
2740.0,dhl,automobile parts,bike,standard,central,cold,7.1,7.98,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674
2746.0,dhl,automobile parts,ev bike,express,west,clear,146.3,10.9,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,no,delivered,3,814.2
2749.0,dhl,groceries,scooter,express,north,stormy,297.1,15.27,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,1582.81
2759.0,dhl,electronics,truck,standard,west,clear,10.0,7.62,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674
2760.0,dhl,documents,ev van,standard,east,hot,260.8,39.21,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,1421.63
2762.0,dhl,cosmetics,van,standard,north,rainy,109.2,6.56,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,565.68
2763.0,dhl,fragile items,truck,standard,east,hot,193.8,42.72,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1097.16
2767.0,dhl,cosmetics,ev bike,express,east,stormy,194.8,10.95,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,delayed,3,1056.85
2779.0,dhl,automobile parts,van,standard,east,clear,129.5,5.02,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,662.56
2800.0,dhl,pharmacy,van,express,south,hot,185.3,19.52,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,5,1035.06
2827.0,dhl,groceries,van,same day,west,hot,277.6,13.44,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1528.32
2835.0,dhl,documents,scooter,same day,east,cold,221.4,43.28,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1336.84
2841.0,dhl,pharmacy,ev van,express,north,foggy,206.7,6.67,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,delayed,2,1103.51
2848.0,dhl,automobile parts,scooter,same day,south,hot,51.5,47.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,498.89
2850.0,dhl,cosmetics,van,two day,west,cold,147.2,48.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,881.26
2852.0,dhl,furniture,truck,same day,west,rainy,297.1,4.01,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,1610.53
2875.0,dhl,furniture,truck,standard,east,foggy,45.7,46.3,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,367.4
2885.0,dhl,pharmacy,ev bike,standard,west,hot,18.9,44.34,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,227.52
2893.0,dhl,fragile items,scooter,express,central,stormy,164.6,7.53,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000005,yes,failed,2,895.59
2910.0,dhl,automobile parts,van,express,south,cold,57.2,18.49,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,391.47
2915.0,dhl,documents,truck,same day,central,rainy,66.7,28.02,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,517.56
2916.0,dhl,groceries,truck,two day,south,clear,165.4,6.42,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,846.26
2920.0,dhl,clothing,ev bike,standard,west,rainy,73.5,19.13,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,424.89
2925.0,dhl,pharmacy,ev van,two day,east,rainy,214.9,12.18,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,1111.04
2934.0,dhl,groceries,ev bike,express,west,stormy,158.4,47.05,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,3,983.15
2954.0,dhl,documents,truck,express,north,cold,24.5,22.89,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,4,241.17
